Disease1	Disease2	Similarity	Similarity_abs	Direction
Atrial Fibrillation	Eosinophilic Esophagitis	0.09176530359418171	0.09176530359418171	+
Carcinoma, Ductal	Eosinophilic Esophagitis	0.07406630268530699	0.07406630268530699	+
Carcinoma, Neuroendocrine	Eosinophilic Esophagitis	0.06682430427970842	0.06682430427970842	+
Carcinoma, Skin Appendage	Eosinophilic Esophagitis	0.07406630268530699	0.07406630268530699	+
Carcinoma, Thyroid, Medullary	Eosinophilic Esophagitis	0.10428493092271876	0.10428493092271876	+
Carcinoma, Thyroid, Papillary	Eosinophilic Esophagitis	0.10058566302551425	0.10058566302551425	+
Cholangiocarcinoma	Eosinophilic Esophagitis	0.07196479638600829	0.07196479638600829	+
Colitis, Ulcerative	Eosinophilic Esophagitis	-0.05547187403474857	0.05547187403474857	-
Creutzfeldt-Jakob Syndrome	Eosinophilic Esophagitis	0.1777030649238897	0.1777030649238897	+
Crohn Disease	Eosinophilic Esophagitis	0.06072826462051434	0.06072826462051434	+
Demyelinating Diseases	Eosinophilic Esophagitis	0.06682430427970842	0.06682430427970842	+
Dermatitis, Atopic	Eosinophilic Esophagitis	0.19911407257107563	0.19911407257107563	+
Diabetic Nephropathies	Eosinophilic Esophagitis	0.05462924994513102	0.05462924994513102	+
Endotoxemia	Eosinophilic Esophagitis	-0.09207727925691758	0.09207727925691758	-
Adenocarcinoma, Lung	Ependymoma	0.08360112724377512	0.08360112724377512	+
Adrenocortical Carcinoma	Ependymoma	0.062088248050650025	0.062088248050650025	+
Cardiomyopathy, Hypertrophic	Ependymoma	0.053606041677238446	0.053606041677238446	+
Colorectal Adenocarcinoma	Ependymoma	0.1422055305199413	0.1422055305199413	+
Adenocarcinoma, Lung	Epilepsy, Temporal Lobe	0.1540303832906324	0.1540303832906324	+
Alopecia	Epilepsy, Temporal Lobe	0.09855438205471086	0.09855438205471086	+
Amyotrophic Lateral Sclerosis	Epilepsy, Temporal Lobe	0.26149845577242675	0.26149845577242675	+
Carcinoma, Ehrlich Tumor	Epilepsy, Temporal Lobe	0.11332281595980512	0.11332281595980512	+
Carcinoma, Thyroid, Medullary	Epilepsy, Temporal Lobe	0.3562254303477285	0.3562254303477285	+
Dermatitis, Atopic	Epilepsy, Temporal Lobe	-0.16032545717856483	0.16032545717856483	-
Adenocarcinoma, Lung	Epstein-Barr Virus Infections	-0.08636733198471432	0.08636733198471432	-
Carcinoma, Ehrlich Tumor	Epstein-Barr Virus Infections	-0.1831321427151998	0.1831321427151998	-
Carcinoma, Thyroid, Medullary	Epstein-Barr Virus Infections	-0.0910774704733346	0.0910774704733346	-
Epilepsy, Temporal Lobe	Epstein-Barr Virus Infections	-0.09424115288847493	0.09424115288847493	-
Adenocarcinoma, Esophageal	Esophageal Neoplasms	0.09638941958887469	0.09638941958887469	+
Adrenal Cortex Neoplasms	Esophageal Neoplasms	0.05304648510162034	0.05304648510162034	+
Barrett Esophagus	Esophageal Neoplasms	0.05167701855842895	0.05167701855842895	+
Chondrosarcoma	Esophageal Neoplasms	-0.05111761639749925	0.05111761639749925	-
Choriocarcinoma	Esophageal Neoplasms	0.050683011745869165	0.050683011745869165	+
Colorectal Neoplasms	Esophageal Neoplasms	0.05397869076060994	0.05397869076060994	+
Adenocarcinoma, Esophageal	Esophagitis	0.12371602642326603	0.12371602642326603	+
Aneurysm	Esophagitis	-0.07259504610355073	0.07259504610355073	-
Aortic Aneurysm	Esophagitis	0.27532232143074986	0.27532232143074986	+
Carcinoma, Ovarian	Esophagitis	0.05318037883368247	0.05318037883368247	+
Choriocarcinoma	Esophagitis	0.17869386876623858	0.17869386876623858	+
Colitis, Ulcerative	Esophagitis	-0.19578456036876313	0.19578456036876313	-
Diabetes Mellitus, Type 2	Esophagitis	0.12121140748912948	0.12121140748912948	+
Endotoxemia	Esophagitis	0.08943640147083572	0.08943640147083572	+
Eosinophilic Esophagitis	Esophagitis	0.12507670828862336	0.12507670828862336	+
Acute Kidney Injury	Fatty Liver	0.5621062135874735	0.5621062135874735	+
Adenocarcinoma, Lung	Fatty Liver	-0.09943574259778962	0.09943574259778962	-
Carcinoma, Colon	Fatty Liver	0.05288665467445409	0.05288665467445409	+
Carcinoma, Thyroid, Medullary	Fatty Liver	-0.1260040667881028	0.1260040667881028	-
Epilepsy, Temporal Lobe	Fatty Liver	-0.1321411790805075	0.1321411790805075	-
Acute Kidney Injury	Fibromatosis, Aggressive	0.052924743196658394	0.052924743196658394	+
Carcinoma, Ductal	Fibromatosis, Aggressive	0.12030395054569178	0.12030395054569178	+
Carcinoma, Neuroendocrine	Fibromatosis, Aggressive	0.10229679099767085	0.10229679099767085	+
Carcinoma, Skin Appendage	Fibromatosis, Aggressive	0.12030395054569178	0.12030395054569178	+
Carcinoma, Thyroid, Medullary	Fibromatosis, Aggressive	0.1429685689426311	0.1429685689426311	+
Cholangiocarcinoma	Fibromatosis, Aggressive	0.08219648382193305	0.08219648382193305	+
Colitis, Ulcerative	Fibromatosis, Aggressive	0.05089091138600376	0.05089091138600376	+
Demyelinating Diseases	Fibromatosis, Aggressive	0.10229679099767085	0.10229679099767085	+
Dermatitis, Atopic	Fibromatosis, Aggressive	0.07221861950406912	0.07221861950406912	+
Acquired Immunodeficiency Syndrome	Fibromyalgia	0.0709182940560896	0.0709182940560896	+
Adenocarcinoma, Esophageal	Fibromyalgia	-0.07433673590353074	0.07433673590353074	-
Aneurysm	Fibromyalgia	0.05130736032930096	0.05130736032930096	+
Aortic Aneurysm	Fibromyalgia	-0.07492071771802084	0.07492071771802084	-
Arthritis, Rheumatoid	Fibromyalgia	-0.0633300876762479	0.0633300876762479	-
Atherosclerosis	Fibromyalgia	-0.06523273881317418	0.06523273881317418	-
Carcinoma, Thyroid, Medullary	Fibromyalgia	-0.05229551009516679	0.05229551009516679	-
Chorioamnionitis	Fibromyalgia	-0.0870258380199026	0.0870258380199026	-
Choriocarcinoma	Fibromyalgia	-0.09623038286849238	0.09623038286849238	-
Colitis, Ulcerative	Fibromyalgia	0.11532600967303203	0.11532600967303203	+
Dermatitis, Atopic	Fibromyalgia	-0.09115912735285578	0.09115912735285578	-
Diabetes Mellitus, Type 2	Fibromyalgia	-0.05976892536656289	0.05976892536656289	-
Eosinophilic Esophagitis	Fibromyalgia	-0.07716169064070019	0.07716169064070019	-
Esophagitis	Fibromyalgia	-0.12178650910972369	0.12178650910972369	-
Digestive System Neoplasms	Follicular Atresia	-0.05581162947710744	0.05581162947710744	-
Endotoxemia	Follicular Atresia	-0.15640024441574701	0.15640024441574701	-
Atrial Fibrillation	Gastrointestinal Neoplasms	0.06169268075379646	0.06169268075379646	+
Azoospermia	Gastrointestinal Neoplasms	-0.12416652193671378	0.12416652193671378	-
Colorectal Adenocarcinoma	Gastrointestinal Neoplasms	0.09455369886504773	0.09455369886504773	+
Endocrine Gland Neoplasms	Gastrointestinal Neoplasms	0.10265090377629489	0.10265090377629489	+
Arthritis, Rheumatoid	Gaucher Disease	0.07379762768230842	0.07379762768230842	+
Atherosclerosis	Gaucher Disease	0.07007442057348863	0.07007442057348863	+
Carcinoma, Neuroendocrine	Gaucher Disease	0.5940238232190025	0.5940238232190025	+
Colitis, Ulcerative	Gaucher Disease	0.11859675346398028	0.11859675346398028	+
Crohn Disease	Gaucher Disease	0.051510788144958776	0.051510788144958776	+
Demyelinating Diseases	Gaucher Disease	0.5940238232190025	0.5940238232190025	+
Down Syndrome	Gaucher Disease	1.0	1.0	+
Aortic Aneurysm, Abdominal	Gerstmann-Straussler-Scheinker Disease	0.06831297936221357	0.06831297936221357	+
Arthritis, Rheumatoid	Gerstmann-Straussler-Scheinker Disease	0.0981376258187358	0.0981376258187358	+
Creutzfeldt-Jakob Syndrome	Gerstmann-Straussler-Scheinker Disease	1.0	1.0	+
Crohn Disease	Gerstmann-Straussler-Scheinker Disease	0.084463511772118	0.084463511772118	+
Eosinophilic Esophagitis	Gerstmann-Straussler-Scheinker Disease	0.1777030649238897	0.1777030649238897	+
Arbovirus Infections	Glaucoma	-0.3333333333333333	0.3333333333333333	-
Alzheimer Disease	Glioblastoma	0.09926170997442704	0.09926170997442704	+
Astrocytoma	Glioblastoma	0.12935375857760584	0.12935375857760584	+
Breast Neoplasms	Glioblastoma	0.1023701978607897	0.1023701978607897	+
Carcinoma, Non-Small-Cell Lung	Glioblastoma	0.07348586133282416	0.07348586133282416	+
Carcinoma, Thyroid, Papillary	Glioblastoma	0.06936568380157862	0.06936568380157862	+
Gastrointestinal Neoplasms	Glioblastoma	0.057515855046800624	0.057515855046800624	+
Astrocytoma	Glioma	0.0688721021012807	0.0688721021012807	+
Breast Neoplasms	Glioma	0.0626178876512116	0.0626178876512116	+
Carcinoma, Basal Cell	Glioma	0.05212272408214595	0.05212272408214595	+
Carcinoma, Hepatocellular	Glioma	0.05182240827816216	0.05182240827816216	+
Colonic Neoplasms	Glioma	0.05938122074114526	0.05938122074114526	+
Colorectal Neoplasms	Glioma	0.12466033038465645	0.12466033038465645	+
Endocrine Gland Neoplasms	Glioma	0.05165310127320499	0.05165310127320499	+
Gastrointestinal Neoplasms	Glioma	0.09390424971551216	0.09390424971551216	+
Glioblastoma	Glioma	0.10441128658511312	0.10441128658511312	+
Alzheimer Disease	Glomerulonephritis	-0.07037542587151437	0.07037542587151437	-
Aortic Valve Insufficiency	Glomerulonephritis	0.38111252743756147	0.38111252743756147	+
Aortic Valve Stenosis	Glomerulonephritis	0.38111252743756147	0.38111252743756147	+
Carcinoma, Colon	Glomerulonephritis	0.08131395740343413	0.08131395740343413	+
Diabetic Nephropathies	Glomerulonephritis	0.08298109806216028	0.08298109806216028	+
Arteriosclerosis Obliterans	Graft Rejection	0.42097452424747606	0.42097452424747606	+
Atherosclerosis	Graft Rejection	-0.06768961085875733	0.06768961085875733	-
Carcinoma, Colon	Graft Rejection	0.06492995900711636	0.06492995900711636	+
Cardiotoxicity	Graft Rejection	-0.06503880878266004	0.06503880878266004	-
Dermatitis, Atopic	Graft Rejection	-0.11094455953043543	0.11094455953043543	-
Eosinophilic Esophagitis	Graft Rejection	-0.1441829441621562	0.1441829441621562	-
Arthritis, Rheumatoid	Graft vs Host Disease	0.07379762768230842	0.07379762768230842	+
Atherosclerosis	Graft vs Host Disease	0.07007442057348863	0.07007442057348863	+
Carcinoma, Neuroendocrine	Graft vs Host Disease	0.5940238232190025	0.5940238232190025	+
Colitis, Ulcerative	Graft vs Host Disease	0.11859675346398028	0.11859675346398028	+
Crohn Disease	Graft vs Host Disease	0.051510788144958776	0.051510788144958776	+
Demyelinating Diseases	Graft vs Host Disease	0.5940238232190025	0.5940238232190025	+
Down Syndrome	Graft vs Host Disease	1.0	1.0	+
Gaucher Disease	Graft vs Host Disease	1.0	1.0	+
Acquired Immunodeficiency Syndrome	HIV Infections	0.11008938013859376	0.11008938013859376	+
Cardiomyopathy, Dilated	HIV Infections	0.062389030976860674	0.062389030976860674	+
Cytomegalovirus Retinitis	HIV Infections	0.41889807011582764	0.41889807011582764	+
Endotoxemia	HIV Infections	0.09293819431591246	0.09293819431591246	+
Cardiomyopathy, Hypertrophic	HIV-Associated Lipodystrophy Syndrome	0.08626790762292255	0.08626790762292255	+
Cardiovascular Diseases	HIV-Associated Lipodystrophy Syndrome	-0.05803460430991766	0.05803460430991766	-
Astrocytoma	Head and Neck Neoplasms	-0.06951656039760643	0.06951656039760643	-
Atherosclerosis	Head and Neck Neoplasms	0.053491697558415485	0.053491697558415485	+
Breast Neoplasms	Head and Neck Neoplasms	0.07234713186439705	0.07234713186439705	+
Carcinoma, Pancreatic	Head and Neck Neoplasms	0.07514757580110513	0.07514757580110513	+
Carcinoma, Squamous Cell	Head and Neck Neoplasms	-0.057494180695104855	0.057494180695104855	-
Carcinoma, Thyroid, Papillary	Head and Neck Neoplasms	0.055632827668906065	0.055632827668906065	+
Cardiomyopathy, Hypertrophic	Head and Neck Neoplasms	-0.09259597786742857	0.09259597786742857	-
Cholesteatoma	Head and Neck Neoplasms	0.07139591571994895	0.07139591571994895	+
Colonic Neoplasms	Head and Neck Neoplasms	0.06142337038307447	0.06142337038307447	+
Colorectal Neoplasms	Head and Neck Neoplasms	0.08552750512838722	0.08552750512838722	+
Digestive System Neoplasms	Head and Neck Neoplasms	-0.09747249844982538	0.09747249844982538	-
Glioblastoma	Head and Neck Neoplasms	0.0643019043951992	0.0643019043951992	+
Arthritis, Rheumatoid	Heart Defects, Congenital	0.07010879220257941	0.07010879220257941	+
Atherosclerosis	Heart Defects, Congenital	0.062293728157854784	0.062293728157854784	+
Atrial Fibrillation	Heart Defects, Congenital	0.06763366873389974	0.06763366873389974	+
Carcinoma, Neuroendocrine	Heart Defects, Congenital	0.19053752645622388	0.19053752645622388	+
Cardiotoxicity	Heart Defects, Congenital	-0.06698412538744505	0.06698412538744505	-
Colitis, Ulcerative	Heart Defects, Congenital	0.08335549323384228	0.08335549323384228	+
Demyelinating Diseases	Heart Defects, Congenital	0.19053752645622388	0.19053752645622388	+
Down Syndrome	Heart Defects, Congenital	0.21906401025394145	0.21906401025394145	+
Gaucher Disease	Heart Defects, Congenital	0.21906401025394145	0.21906401025394145	+
Graft Rejection	Heart Defects, Congenital	0.49811850454045636	0.49811850454045636	+
Graft vs Host Disease	Heart Defects, Congenital	0.21906401025394145	0.21906401025394145	+
Colorectal Adenocarcinoma	Heart Diseases	-0.05132080151920158	0.05132080151920158	-
Acquired Immunodeficiency Syndrome	Heart Failure	-0.07997098283009339	0.07997098283009339	-
Alzheimer Disease	Heart Failure	-0.10919046263132254	0.10919046263132254	-
Aortic Valve Insufficiency	Heart Failure	0.8660381090817945	0.8660381090817945	+
Aortic Valve Stenosis	Heart Failure	0.8660381090817945	0.8660381090817945	+
Carcinoma, Colon	Heart Failure	0.11420585595611796	0.11420585595611796	+
Cardiomyopathy, Hypertrophic	Heart Failure	-0.0585013273102839	0.0585013273102839	-
Cardiovascular Diseases	Heart Failure	-0.06649748223643784	0.06649748223643784	-
Diabetic Nephropathies	Heart Failure	0.11584020824298233	0.11584020824298233	+
Eclampsia	Heart Failure	-0.07329672328330725	0.07329672328330725	-
Endotoxemia	Heart Failure	-0.0705176536224115	0.0705176536224115	-
Glomerulonephritis	Heart Failure	0.32184221705118243	0.32184221705118243	+
HIV Infections	Heart Failure	-0.06892458182863968	0.06892458182863968	-
Acquired Immunodeficiency Syndrome	Helicobacter pylori	-0.056865134306979266	0.056865134306979266	-
Alzheimer Disease	Helicobacter pylori	-0.0515467027773989	0.0515467027773989	-
Arthritis, Rheumatoid	Helicobacter pylori	0.0700025483728471	0.0700025483728471	+
Carcinoma, Endometrioid	Helicobacter pylori	0.06961438855124998	0.06961438855124998	+
Carcinoma, Thyroid, Follicular	Helicobacter pylori	0.22594094548363897	0.22594094548363897	+
Chorioamnionitis	Helicobacter pylori	0.09111140600315377	0.09111140600315377	+
Dermatitis, Atopic	Helicobacter pylori	0.05855129287300988	0.05855129287300988	+
Diabetes Mellitus	Helicobacter pylori	0.12531837047551453	0.12531837047551453	+
Diabetes Mellitus, Type 2	Helicobacter pylori	0.06962963921176762	0.06962963921176762	+
Adenocarcinoma, Lung	Helplessness, Learned	-0.12018283203940656	0.12018283203940656	-
Azoospermia	Helplessness, Learned	-0.09214185735682405	0.09214185735682405	-
Barrett Esophagus	Helplessness, Learned	0.21801051581520695	0.21801051581520695	+
Carcinoma, Ehrlich Tumor	Helplessness, Learned	-0.3193512462419561	0.3193512462419561	-
Carcinoma, Endometrioid	Helplessness, Learned	-0.1222372435354822	0.1222372435354822	-
Carcinoma, Thyroid, Medullary	Helplessness, Learned	-0.08158257339799604	0.08158257339799604	-
Cholangiocarcinoma	Helplessness, Learned	-0.05496332686244702	0.05496332686244702	-
Choriocarcinoma	Helplessness, Learned	0.05181735891828413	0.05181735891828413	+
Colitis	Helplessness, Learned	0.1486402804689882	0.1486402804689882	+
Diabetic Nephropathies	Helplessness, Learned	0.14994190275685346	0.14994190275685346	+
Endocrine Gland Neoplasms	Helplessness, Learned	0.09824617318476209	0.09824617318476209	+
Endometrial Neoplasms	Helplessness, Learned	-0.06050511024728216	0.06050511024728216	-
Endometriosis	Helplessness, Learned	0.05090369643040497	0.05090369643040497	+
Epilepsy, Temporal Lobe	Helplessness, Learned	-0.08411184753208802	0.08411184753208802	-
Epstein-Barr Virus Infections	Helplessness, Learned	0.26614250136603673	0.26614250136603673	+
Autoimmune Diseases	Hemangioma, Cavernous, Central Nervous System	0.07252101785459403	0.07252101785459403	+
Carcinoma, Signet Ring Cell	Hemangioma, Cavernous, Central Nervous System	0.15094838582022943	0.15094838582022943	+
Coronary Artery Disease	Hemangioma, Cavernous, Central Nervous System	0.0660568863566717	0.0660568863566717	+
Diabetes Mellitus, Type 1	Hemangioma, Cavernous, Central Nervous System	-0.07272313755561778	0.07272313755561778	-
Helicobacter pylori	Hemangioma, Cavernous, Central Nervous System	-0.0978673809264477	0.0978673809264477	-
Atrial Fibrillation	Hematologic Neoplasms	0.06376870020678617	0.06376870020678617	+
Arthritis, Rheumatoid	Hepatitis B	0.05055395245747001	0.05055395245747001	+
Astrocytoma	Hepatitis B	-0.09578123992875001	0.09578123992875001	-
Barrett Esophagus	Hepatitis B	-0.05997538256725694	0.05997538256725694	-
Carcinoma, Ehrlich Tumor	Hepatitis B	0.06222295361596207	0.06222295361596207	+
Carcinoma, Endometrioid	Hepatitis B	0.06951392447912232	0.06951392447912232	+
Carcinoma, Pancreatic	Hepatitis B	0.13081643629418577	0.13081643629418577	+
Carcinoma, Squamous Cell	Hepatitis B	-0.060114768364822976	0.060114768364822976	-
Cardiomyopathy, Hypertrophic	Hepatitis B	-0.10008087724379326	0.10008087724379326	-
Diabetic Nephropathies	Hepatitis B	-0.05659828583507278	0.05659828583507278	-
Endocrine Gland Neoplasms	Hepatitis B	-0.05423377311612206	0.05423377311612206	-
Endometrial Neoplasms	Hepatitis B	0.08353744350656825	0.08353744350656825	+
HIV Infections	Hepatitis B	0.10482218036776385	0.10482218036776385	+
Head and Neck Neoplasms	Hepatitis B	0.09567234842709761	0.09567234842709761	+
Helplessness, Learned	Hepatitis B	-0.0803169634329906	0.0803169634329906	-
Alopecia	Hepatitis B, Chronic	-0.12940304196479607	0.12940304196479607	-
Choriocarcinoma	Hepatitis B, Chronic	0.11697580805964813	0.11697580805964813	+
Barrett Esophagus	Hepatitis C	-0.05563511631641777	0.05563511631641777	-
Carcinoma, Renal Cell	Hepatitis C	0.08176064054777385	0.08176064054777385	+
Colorectal Adenocarcinoma	Hepatitis C	0.06995484895109044	0.06995484895109044	+
HIV-Associated Lipodystrophy Syndrome	Hepatitis C	-0.06804276478989917	0.06804276478989917	-
Hepatitis B	Hepatitis C	0.0705455246525539	0.0705455246525539	+
Aortic Valve Insufficiency	Hepatitis C, Chronic	0.05748770204410632	0.05748770204410632	+
Aortic Valve Stenosis	Hepatitis C, Chronic	0.05748770204410632	0.05748770204410632	+
Diabetes Mellitus	Hepatitis C, Chronic	0.06610474046636419	0.06610474046636419	+
Heart Failure	Hepatitis C, Chronic	0.055153875225884864	0.055153875225884864	+
Hepatitis C	Hepatitis C, Chronic	0.060254011055675585	0.060254011055675585	+
Behcet Syndrome	Hepatitis, Alcoholic	0.061722546903767994	0.061722546903767994	+
Carcinoma, Colon	Hepatitis, Alcoholic	0.0670645332754714	0.0670645332754714	+
Carcinoma, Ehrlich Tumor	Hepatitis, Alcoholic	0.11970143008818773	0.11970143008818773	+
Epstein-Barr Virus Infections	Hepatitis, Alcoholic	-0.09867487411784859	0.09867487411784859	-
Fatty Liver	Hepatitis, Alcoholic	0.20010602886736817	0.20010602886736817	+
Helplessness, Learned	Hepatitis, Alcoholic	-0.08732542320587214	0.08732542320587214	-
Adenocarcinoma, Esophageal	Hepatitis, Chronic	0.14898283153787345	0.14898283153787345	+
Barrett Esophagus	Hepatitis, Chronic	0.13597934036109713	0.13597934036109713	+
Choriocarcinoma	Hepatitis, Chronic	0.06327229723014909	0.06327229723014909	+
Colitis, Ulcerative	Hepatitis, Chronic	-0.10406729705855948	0.10406729705855948	-
